call_key,call_id,customer_key,campaign_key,bot_key,call_start_time,date_key,attempt_number,connection_status,days_past_due_at_call,dpd_bucket_at_call,outstanding_amount_at_call,risk_segment_at_call,fallback_flag,confidence_score,sentiment,sentiment_score,escalation_flag,call_duration_seconds,call_end_time,task_started_flag,task_completed_flag,resolution_flag,containment_flag,ptp_flag,ptp_amount,payment_status,payment_amount,hangup_reason,call_status,intent_key,identity_verified_flag
2022,86dffe93-237c-4bd3-b3e2-e01f241dedfb,212,3,6,2026-01-25 09:11:06,20260125,1,Connected,0.0,0,0.0,Low,1,0.6730938398559521,Positive,0.4435491107586543,0,58,2026-01-25 09:12:04,1,1,1,1,0,,,,Customer Hung Up,Completed,16.0,1
958,e69e06fa-dc61-4622-9f4e-50cb814687d8,212,3,3,2026-04-10 15:06:11,20260410,2,No Answer,13.0,1-30,47151.60355891123,Low,0,,,,0,7,2026-04-10 15:06:18,0,0,0,0,0,,,,Network Drop,Failed,,0
1023,cfd82ff3-ef53-4a98-abe5-f96926bd8c21,212,4,6,2026-01-10 15:46:23,20260110,1,Connected,16.0,1-30,62402.1649744839,Low,0,0.8173317461128977,Positive,0.3385327851008307,0,39,2026-01-10 15:47:02,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
3185,b9ca1971-c8ed-4500-a3f3-aec2c4a921aa,212,4,3,2026-03-18 17:22:48,20260318,2,Voicemail,0.0,0,0.0,Low,0,,,,0,8,2026-03-18 17:22:56,0,0,0,0,0,,,,Voicemail,Failed,,0
4672,1d1cfc3a-adec-44d5-9548-e2414f480866,212,4,5,2026-06-17 19:17:10,20260617,3,Voicemail,0.0,0,0.0,Low,0,,,,0,5,2026-06-17 19:17:15,0,0,0,0,0,,,,Voicemail,Failed,,0
690,86c06302-f4be-4c75-bdaf-e7486708f5a5,212,7,1,2026-03-27 12:57:33,20260327,1,Connected,100.0,90+,57533.13156592872,High,1,0.4147487686502477,Neutral,-0.1317227749613069,1,91,2026-03-27 12:59:04,1,0,0,0,0,,,,Transferred to Agent,Failed,1.0,1
971,54765436-3ac5-4b31-b5f2-2ef4151ddf52,213,1,4,2026-04-02 15:05:47,20260402,1,No Answer,0.0,0,0.0,Low,0,,,,0,7,2026-04-02 15:05:54,0,0,0,0,0,,,,Network Drop,Failed,,0
8702,1a34bf95-5692-422f-ba7c-ee1e498d9f9e,213,2,6,2026-02-08 09:10:19,20260208,1,No Answer,0.0,0,0.0,Low,0,,,,0,2,2026-02-08 09:10:21,0,0,0,0,0,,,,Network Drop,Failed,,0
1111,4d0ad02e-0cf4-4f2b-a414-9ae66ba06964,213,2,3,2026-04-21 17:24:29,20260421,2,Connected,0.0,0,0.0,Low,1,0.6534615179702297,Neutral,0.1349829225316899,1,65,2026-04-21 17:25:34,1,0,0,0,0,,,,Transferred to Agent,Failed,15.0,1
1653,c9622556-6b75-442b-b74a-ce3230443e16,213,3,3,2026-01-02 16:31:03,20260102,1,Connected,0.0,0,0.0,Low,0,0.6428291478341542,Positive,0.38976247227773,0,20,2026-01-02 16:31:23,1,1,1,1,0,,,,Customer Hung Up,Completed,15.0,1
7999,82285d01-4651-48a8-a2bc-4288275ba7ae,213,3,1,2026-03-26 10:31:15,20260326,2,Connected,114.0,90+,65445.956388836064,High,1,0.3011294818373672,Negative,-0.4830269945069577,1,75,2026-03-26 10:32:30,1,0,0,0,0,,,,Transferred to Agent,Failed,18.0,1
9689,8ab0ac3e-41a9-4fc4-b38c-1a3c6f3ea52f,213,5,5,2026-03-19 08:43:04,20260319,1,Connected,51.0,31-60,15099.758801079864,Medium,0,0.7649232667182144,Neutral,-0.2347780891716672,0,34,2026-03-19 08:43:38,1,0,0,0,0,,,,System Error,Failed,12.0,1
555,b9ea5625-48e7-479d-a925-d48a245d5674,213,6,4,2026-01-28 15:35:45,20260128,1,Voicemail,91.0,90+,18887.001538609027,High,0,,,,0,14,2026-01-28 15:35:59,0,0,0,0,0,,,,Voicemail,Failed,,0
2449,a9f7af0b-12fd-44aa-a852-153e8b12ad39,213,6,4,2026-06-03 14:41:05,20260603,2,Connected,69.0,61-90,44576.00699756348,High,0,0.8678748772913343,Positive,0.4534894703382441,0,41,2026-06-03 14:41:46,1,0,0,0,0,,,,System Error,Failed,11.0,1
4194,b8ad171a-d86f-4635-9bc6-ae56af781899,213,6,3,2026-06-11 17:35:14,20260611,3,Voicemail,0.0,0,0.0,Low,0,,,,0,7,2026-06-11 17:35:21,0,0,0,0,0,,,,Voicemail,Failed,,0
4227,7da4771b-ab4e-4b88-84fb-d6266abc5f44,214,1,2,2026-03-06 13:02:47,20260306,1,Connected,0.0,0,0.0,Low,0,0.6400000210467393,Positive,0.4575830629965995,0,30,2026-03-06 13:03:17,1,0,0,0,0,,,,System Error,Failed,14.0,1
8805,2675eb89-a32d-4872-8baf-2f7f905b4033,214,2,4,2026-01-26 19:40:48,20260126,1,Connected,114.0,90+,55041.46837793951,High,1,0.5636679509224244,Neutral,-0.2543718444607339,1,49,2026-01-26 19:41:37,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
8280,f0890902-0e13-42a4-bd45-ba3d23bbd4ef,214,2,2,2026-02-09 16:54:52,20260209,2,No Answer,0.0,0,0.0,Low,0,,,,0,7,2026-02-09 16:54:59,0,0,0,0,0,,,,Network Drop,Failed,,0
8239,87138829-3106-4e18-8e4c-c93aa6ea774c,214,2,1,2026-03-10 16:57:34,20260310,3,No Answer,87.0,61-90,72931.34585921296,High,0,,,,0,5,2026-03-10 16:57:39,0,0,0,0,0,,,,Network Drop,Failed,,0
4974,bef889e7-3b8f-4e74-bd18-5ee84f7c38b8,214,4,3,2026-01-14 09:08:07,20260114,1,Connected,0.0,0,0.0,Low,0,0.9385250393405488,Positive,0.7792330314336755,0,49,2026-01-14 09:08:56,1,1,1,1,0,,,,Customer Hung Up,Completed,1.0,1
3670,1c5b7f67-1269-4096-b500-8d673b22f335,214,4,5,2026-01-29 10:12:45,20260129,2,Connected,0.0,0,0.0,Low,1,0.5903350053893903,Neutral,-0.0559892594890673,1,41,2026-01-29 10:13:26,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
707,0c89cee7-7e11-4803-8059-bdb452972ab7,215,1,3,2026-05-15 19:32:47,20260515,1,Connected,0.0,0,0.0,Low,1,0.7317594849547672,Neutral,0.1939690063734016,0,35,2026-05-15 19:33:22,1,0,0,0,0,,,,System Error,Failed,4.0,1
3807,e5be5c58-f0d1-4ec4-80f6-f6641763e3ba,216,1,4,2026-05-03 15:39:11,20260503,1,Connected,1.0,1-30,8502.118583560412,Low,0,0.9575120926195442,Positive,0.6435763190981595,0,86,2026-05-03 15:40:37,1,0,0,0,0,,,,System Error,Failed,11.0,1
7585,b602babf-8242-41fe-beaf-bab0c37b1560,216,1,1,2026-05-16 13:39:06,20260516,2,Connected,38.0,31-60,30842.57358129728,Medium,0,0.2775199362020585,Neutral,-0.1915254366725415,0,28,2026-05-16 13:39:34,1,0,0,0,0,,,,System Error,Failed,4.0,1
7630,6370db2b-3c9a-4540-9b71-7be2d19311df,216,2,4,2026-03-14 09:31:28,20260314,1,No Answer,0.0,0,0.0,Low,0,,,,0,13,2026-03-14 09:31:41,0,0,0,0,0,,,,Network Drop,Failed,,0
6429,86c607fe-fd1a-4cbb-aaea-db85e1f4b3af,216,2,3,2026-03-24 16:09:56,20260324,2,Connected,0.0,0,0.0,Low,0,0.9382450944174434,Neutral,0.2214763855129866,0,28,2026-03-24 16:10:24,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,9.0,1
5888,2cb25c29-09cd-4e1f-9a6f-a9cc00ca53e0,216,2,3,2026-03-30 13:53:15,20260330,3,Connected,111.0,90+,30784.960515222625,High,1,0.3742208371254819,Neutral,-0.2405477129741686,1,33,2026-03-30 13:53:48,1,0,0,0,0,,,,Transferred to Agent,Failed,4.0,1
2066,e24d5062-7f02-4f34-9eca-d500a271d91a,216,2,6,2026-03-31 18:01:03,20260331,4,Voicemail,45.0,31-60,66658.30165443709,Medium,0,,,,0,0,2026-03-31 18:01:03,0,0,0,0,0,,,,Voicemail,Failed,,0
8900,b487892f-a754-41b8-b5c7-0df12019bdd1,216,5,5,2026-05-30 11:17:16,20260530,1,Connected,0.0,0,0.0,Low,1,0.342777928056667,Negative,-0.3522015189345368,1,53,2026-05-30 11:18:09,1,0,0,0,0,,,,Transferred to Agent,Failed,17.0,1
271,4d9f5dc0-b41d-488d-be0b-718bb76fedc3,217,1,5,2026-01-11 15:59:16,20260111,1,Connected,33.0,31-60,57506.56688735949,Medium,1,0.700873524477808,Positive,0.3095828729739591,0,60,2026-01-11 16:00:16,1,1,1,1,0,,,,Customer Hung Up,Completed,11.0,1
6982,b5c42f6c-e461-4d87-b177-de0dd8c6b26c,217,1,2,2026-01-18 12:24:24,20260118,2,Connected,45.0,31-60,45064.19940958516,Medium,1,0.7895241328904551,Neutral,0.0596717446171706,1,32,2026-01-18 12:24:56,1,1,1,0,0,,,,Transferred to Agent,Completed,1.0,1
5070,a478b568-1cdd-401e-b160-cff937340b39,217,1,1,2026-04-23 16:23:46,20260423,3,Connected,0.0,0,0.0,Low,1,0.717568629488379,Neutral,0.2759672108012528,0,22,2026-04-23 16:24:08,1,1,1,1,1,1.0,Failed,,Customer Hung Up,Completed,7.0,1
4240,f84efcc2-46df-474e-9a0d-b5d40a51aef1,217,4,3,2026-05-10 08:02:00,20260510,1,Connected,0.0,0,0.0,Low,1,0.8358813962596061,Neutral,0.1675854190171617,0,85,2026-05-10 08:03:25,1,1,1,1,0,,,,Customer Hung Up,Completed,2.0,1
9715,0fcc23dc-97bb-4b03-8af6-c732699f2f2b,217,7,1,2026-02-16 16:04:33,20260216,1,No Answer,0.0,0,0.0,Low,0,,,,0,10,2026-02-16 16:04:43,0,0,0,0,0,,,,Network Drop,Failed,,0
9351,b1aa5e02-eac5-4a5e-875b-c924a16cae3d,217,7,6,2026-05-10 16:41:51,20260510,2,Connected,119.0,90+,69151.93925259128,High,1,0.4057311191237057,Neutral,-0.238531354294114,1,84,2026-05-10 16:43:15,1,0,0,0,0,,,,Transferred to Agent,Failed,9.0,1
8093,d0cd5fb5-d803-46a7-9f3d-f6ceb53ca365,218,1,1,2026-03-28 16:45:07,20260328,1,Connected,0.0,0,0.0,Low,1,0.8601648589726634,Positive,0.4430998763769365,0,22,2026-03-28 16:45:29,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,5.0,1
1579,64e22400-a196-4587-be1e-b8071f7eeb68,218,3,1,2026-03-27 15:23:50,20260327,1,Voicemail,16.0,1-30,17819.184703071878,Low,0,,,,0,7,2026-03-27 15:23:57,0,0,0,0,0,,,,Voicemail,Failed,,0
7069,8d145e64-380c-4416-92f1-1af5ade0ad1b,218,3,5,2026-06-08 09:28:45,20260608,2,No Answer,0.0,0,0.0,Low,0,,,,0,1,2026-06-08 09:28:46,0,0,0,0,0,,,,Network Drop,Failed,,0
4665,67656500-b142-4012-8f28-45aa11492684,218,5,2,2026-03-12 08:03:36,20260312,1,No Answer,92.0,90+,38415.30296055436,High,0,,,,0,2,2026-03-12 08:03:38,0,0,0,0,0,,,,Network Drop,Failed,,0
984,1cab9952-b67d-4e81-a4a1-8b895a21029f,218,6,6,2026-01-19 19:23:59,20260119,1,Connected,9.0,1-30,35777.079053549074,Low,1,0.5270613967786669,Neutral,-0.0903973600318934,0,45,2026-01-19 19:24:44,1,1,1,1,0,,,,Customer Hung Up,Completed,14.0,1
7114,a17d90f7-c826-493e-9ffc-3f6fc6d6fb62,218,6,5,2026-04-18 09:15:23,20260418,2,Connected,0.0,0,0.0,Low,1,0.7697379275290843,Neutral,0.2351512421737595,0,44,2026-04-18 09:16:07,1,1,1,1,0,,,,Customer Hung Up,Completed,19.0,1
2756,cae08579-9a06-4db8-a69f-9409f57c6d8c,218,6,2,2026-05-14 11:14:11,20260514,3,No Answer,80.0,61-90,41868.4419279014,High,0,,,,0,8,2026-05-14 11:14:19,0,0,0,0,0,,,,Network Drop,Failed,,0
5971,02ce9840-280c-4787-9d77-cf216f06e0f0,218,7,5,2026-01-01 08:05:33,20260101,1,No Answer,0.0,0,0.0,Low,0,,,,0,1,2026-01-01 08:05:34,0,0,0,0,0,,,,Network Drop,Failed,,0
3907,233e154d-d7bf-4ff3-99f3-4bece371dcb8,218,7,3,2026-01-31 13:19:55,20260131,2,No Answer,0.0,0,0.0,Low,0,,,,0,6,2026-01-31 13:20:01,0,0,0,0,0,,,,Network Drop,Failed,,0
5641,23d6649e-24aa-4f42-97b1-5262708c88e7,218,7,4,2026-06-17 14:32:35,20260617,3,No Answer,0.0,0,0.0,Low,0,,,,0,13,2026-06-17 14:32:48,0,0,0,0,0,,,,Network Drop,Failed,,0
7876,44ea1846-e410-4c11-a581-ef70600f99f8,219,1,1,2026-01-23 12:04:37,20260123,1,No Answer,0.0,0,0.0,Low,0,,,,0,10,2026-01-23 12:04:47,0,0,0,0,0,,,,Network Drop,Failed,,0
3206,11e49cc5-6217-4c3b-9ec0-e28fe1e30a6d,219,2,5,2026-06-06 11:50:17,20260606,1,No Answer,0.0,0,0.0,Low,0,,,,0,13,2026-06-06 11:50:30,0,0,0,0,0,,,,Network Drop,Failed,,0
4496,1c8a505c-2160-4d98-9818-5bfa2cc0a595,219,3,1,2026-04-04 17:55:06,20260404,1,Connected,0.0,0,0.0,Low,1,0.7897341858803465,Neutral,0.0079445001854712,0,18,2026-04-04 17:55:24,1,1,1,1,0,,,,Customer Hung Up,Completed,11.0,1
4920,955d34b3-25b3-4bbc-819e-027b542da0bf,219,6,5,2026-05-14 18:47:23,20260514,1,Connected,0.0,0,0.0,Low,1,0.8280942119726313,Positive,0.4187086417312868,0,34,2026-05-14 18:47:57,1,1,1,1,0,,,,Customer Hung Up,Completed,1.0,1
5337,3bc3f4f6-ab25-403d-b54c-52e3a2fb8172,219,7,2,2026-01-24 09:48:07,20260124,1,Connected,96.0,90+,35014.71125849314,High,1,0.5406764907105488,Neutral,-0.1678635656080815,1,65,2026-01-24 09:49:12,1,0,0,0,0,,,,Transferred to Agent,Failed,9.0,1
8908,e4ab0ca5-ecb5-49ea-b3e7-269a55c9500a,220,1,3,2026-06-07 12:07:04,20260607,1,No Answer,0.0,0,0.0,Low,0,,,,0,,2026-06-07 12:07:16,0,0,0,0,0,,,,Network Drop,Failed,,0
6892,0541d987-7beb-4e20-99a3-f8ea54816520,220,2,6,2026-04-08 13:40:11,20260408,1,Connected,0.0,0,0.0,Low,0,0.7628912977757303,Positive,0.3487828019531073,0,89,2026-04-08 13:41:40,1,0,0,0,0,,,,System Error,Failed,19.0,1
4259,e41e8a87-afaf-47d1-a099-c1c98c7a18c9,220,2,5,2026-04-19 10:22:53,20260419,2,Connected,99.0,90+,53674.89026429127,High,1,0.2971607204417196,Neutral,-0.227660747977474,1,106,2026-04-19 10:24:39,1,0,0,0,0,,,,Transferred to Agent,Failed,18.0,1
176,186e87c5-3ee2-4876-b1c7-7e7ebba68231,220,3,5,2026-02-19 12:51:46,20260219,1,Connected,58.0,31-60,78391.30050686766,Medium,1,0.6126784556625948,Neutral,0.1553323917333613,1,27,2026-02-19 12:52:13,1,0,0,0,0,,,,Transferred to Agent,Failed,11.0,1
5301,d1001afd-c96d-4ef6-b1ec-856026948098,220,5,4,2026-05-18 11:55:22,20260518,1,No Answer,0.0,0,0.0,Low,0,,,,0,9,2026-05-18 11:55:31,0,0,0,0,0,,,,Network Drop,Failed,,0
9088,a9d79da9-0dbb-4433-ad10-8a64930356c1,221,1,2,2026-04-29 13:17:31,20260429,1,Connected,0.0,0,0.0,Low,0,0.8807624324998846,Positive,0.474281487512201,0,35,2026-04-29 13:18:06,1,1,1,1,0,,,,Customer Hung Up,Completed,13.0,1
5968,73f8234b-19ca-4402-836a-64d00fc7a9c2,221,1,5,2026-06-12 08:49:54,20260612,2,No Answer,0.0,0,0.0,Low,0,,,,0,10,2026-06-12 08:50:04,0,0,0,0,0,,,,Network Drop,Failed,,0
4860,56934bc3-cd07-4e47-9cc6-3ce83f45bea9,221,4,1,2026-05-22 15:43:17,20260522,1,Connected,0.0,0,0.0,Low,0,0.7793324483713902,Neutral,0.1583819645395897,0,73,2026-05-22 15:44:30,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
376,86e8c2d1-3fd5-46d9-9071-98e223a7a07a,221,5,5,2026-05-20 08:54:51,20260520,1,Connected,0.0,0,0.0,Low,1,0.4863360898128502,Neutral,-0.1802757491559249,1,64,2026-05-20 08:55:55,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
4438,0ad62581-20a5-4fd6-925b-80446bc36ed0,221,6,5,2026-06-04 15:06:07,20260604,1,Connected,0.0,0,0.0,Low,1,0.2606580521691879,Negative,-0.3571096428983829,1,87,2026-06-04 15:07:34,1,0,0,0,0,,,,Transferred to Agent,Failed,17.0,1
5562,9558392d-8273-4d3f-a2ea-236e663b5784,221,7,5,2026-06-19 12:19:07,20260619,1,Connected,64.0,61-90,32507.973309340014,High,1,0.3251548680650257,Negative,-0.4605076083652697,1,48,2026-06-19 12:19:55,1,0,0,0,0,,,,Transferred to Agent,Failed,4.0,1
8633,c8dfebbf-18d6-44d9-a630-507a8247770d,222,1,2,2026-01-06 18:58:44,20260106,1,Connected,0.0,0,0.0,Low,1,0.5713111349820089,Neutral,0.2210887273501904,0,65,2026-01-06 18:59:49,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,18.0,1
6380,21404c8b-7254-4d02-8b81-09de3b2fce09,222,3,2,2026-04-22 10:43:07,20260422,1,Connected,0.0,0,0.0,Low,1,0.70990753338122,Neutral,0.1430911895195097,1,46,2026-04-22 10:43:53,1,0,1,0,0,,,,Transferred to Agent,Completed,12.0,1
1288,7bb67151-5896-42d9-b81f-d7048846193f,222,5,4,2026-01-21 17:15:05,20260121,1,Voicemail,33.0,31-60,74057.3389885313,Medium,0,,,,0,5,2026-01-21 17:15:10,0,0,0,0,0,,,,Voicemail,Failed,,0
7332,a6905613-b9e3-462d-8486-0415b93b441f,222,6,4,2026-01-29 15:19:59,20260129,1,No Answer,0.0,0,0.0,Low,0,,,,0,4,2026-01-29 15:20:03,0,0,0,0,0,,,,Network Drop,Failed,,0
1263,a9827de2-1679-452e-b193-cee41056b213,222,7,4,2026-06-24 13:52:10,20260624,1,No Answer,0.0,0,0.0,Low,0,,,,0,11,2026-06-24 13:52:21,0,0,0,0,0,,,,Network Drop,Failed,,0
6202,4819dc76-ac88-4904-8bd1-4b85c2fd4a4e,223,1,6,2026-03-19 10:54:47,20260319,1,No Answer,0.0,0,0.0,Low,0,,,,0,11,2026-03-19 10:54:58,0,0,0,0,0,,,,Network Drop,Failed,,0
7160,9e5ab038-4135-4057-8af0-32c875200e1b,223,4,1,2026-01-11 18:01:24,20260111,1,Connected,0.0,0,0.0,Low,1,0.633108564241912,Neutral,0.1981726898142498,0,34,2026-01-11 18:01:58,1,1,1,1,0,,,,Customer Hung Up,Completed,2.0,1
3698,009548b2-a791-459f-8db0-4accd541c6a8,223,4,6,2026-05-19 13:24:34,20260519,2,Voicemail,0.0,0,0.0,Low,0,,,,0,7,2026-05-19 13:24:41,0,0,0,0,0,,,,Voicemail,Failed,,0
2963,ac9f6d90-2d05-4ae3-99e4-a2a8dbde559c,223,4,3,2026-06-18 09:17:22,20260618,3,No Answer,0.0,0,0.0,Low,0,,,,0,6,2026-06-18 09:17:28,0,0,0,0,0,,,,Network Drop,Failed,,0
3214,1cbe594f-c84a-4fbb-8543-1f881244ba88,223,5,4,2026-05-02 09:34:23,20260502,1,Connected,0.0,0,0.0,Low,1,0.9586768120840794,Positive,0.6093340608569495,0,62,2026-05-02 09:35:25,1,1,1,1,0,,,,Customer Hung Up,Completed,10.0,1
1983,aaa4d2bb-9d7a-467f-86e6-d6816cfc156f,223,6,3,2026-02-08 10:49:03,20260208,1,Connected,0.0,0,0.0,Low,0,0.4683482686687765,Neutral,-0.2165192486828909,0,29,2026-02-08 10:49:32,1,1,1,1,0,,,,Customer Hung Up,Completed,3.0,1
7189,bd4cef3d-ef6e-44bb-abf0-93bc8b44ec85,223,7,6,2026-01-06 08:03:09,20260106,1,Connected,0.0,0,0.0,Low,0,0.6114356558475516,Neutral,-0.1567111047639519,0,76,2026-01-06 08:04:25,1,0,0,0,0,,,,System Error,Failed,18.0,1
7248,0c8a1340-0f2a-42ad-8bd8-04996c6c679a,224,2,6,2026-02-03 11:17:10,20260203,1,No Answer,0.0,0,0.0,Low,0,,,,0,10,2026-02-03 11:17:20,0,0,0,0,0,,,,Network Drop,Failed,,0
6576,e907e904-5be6-4dbf-b862-1ab7ac162901,224,4,5,2026-02-09 09:47:00,20260209,1,Connected,0.0,0,0.0,Low,0,0.7564637536858523,Neutral,-0.0004633441221927,0,30,2026-02-09 09:47:30,1,1,1,1,0,,,,Customer Hung Up,Completed,18.0,1
2131,420af719-f46c-4d60-864b-aa338420eac8,224,4,1,2026-04-27 17:01:28,20260427,2,Connected,0.0,0,0.0,Low,0,0.5636564783939949,Positive,0.3262190926237325,0,34,2026-04-27 17:02:02,1,0,1,0,0,,,,Customer Hung Up,Completed,15.0,1
2319,17c4023a-aa79-4bf9-8c43-41aedb2ceec0,224,6,4,2026-02-05 16:29:18,20260205,1,Connected,60.0,31-60,44045.69161239138,Medium,1,0.6604895889223744,Neutral,-0.0901957055301377,1,88,2026-02-05 16:30:46,1,0,0,0,0,,,,Transferred to Agent,Failed,4.0,1
9012,63342b00-771b-4a09-a5bb-24a6907f1cc5,225,1,2,2026-02-17 15:16:17,20260217,1,Connected,0.0,0,0.0,Low,1,0.752568146521157,Neutral,0.2302009686429229,1,69,2026-02-17 15:17:26,1,0,0,0,0,,,,Transferred to Agent,Failed,16.0,1
3537,be0e2afc-6647-4619-8d24-bb8ea4cb33f8,225,1,3,2026-05-19 10:36:09,20260519,2,No Answer,0.0,0,0.0,Low,0,,,,0,9,2026-05-19 10:36:18,0,0,0,0,0,,,,Network Drop,Failed,,0
3472,d8cacea0-88e7-4198-857f-36bb1adb3503,225,1,4,2026-05-22 12:49:31,20260522,3,Connected,0.0,0,0.0,Low,0,0.9227013333944878,Positive,0.529123404770195,0,42,2026-05-22 12:50:13,1,1,1,1,1,1.0,Failed,,Customer Hung Up,Completed,19.0,1
8388,776d245a-a821-4649-ba72-04d850ce84e3,225,2,3,2026-04-06 15:56:48,20260406,1,Connected,29.0,1-30,41487.872694310194,Low,0,0.9024686522322078,Positive,0.5285276849766836,0,11,2026-04-06 15:56:59,1,1,1,1,1,19771.22,Failed,,Customer Hung Up,Completed,13.0,1
3358,54338011-4cf7-4d9b-8bd8-79ebcb5479e8,225,3,6,2026-03-30 10:51:31,20260330,1,No Answer,48.0,31-60,57717.0903348317,Medium,0,,,,0,2,2026-03-30 10:51:33,0,0,0,0,0,,,,Network Drop,Failed,,0
7223,aff009d7-7b54-457b-8a78-a8451c53a087,225,3,1,2026-06-04 13:09:07,20260604,2,No Answer,0.0,0,0.0,Low,0,,,,0,6,2026-06-04 13:09:13,0,0,0,0,0,,,,Network Drop,Failed,,0
9515,617762a9-f48f-42af-b1e2-00ee09e4b25a,225,4,5,2026-06-24 13:02:03,20260624,1,Connected,0.0,0,0.0,Low,1,0.8295117029285388,Positive,0.4448158146598381,0,63,2026-06-24 13:03:06,1,1,1,1,0,,,,Customer Hung Up,Completed,10.0,1
999,f93621e4-42d9-4df6-acf2-7ec31cb7628c,225,5,2,2026-06-11 10:32:57,20260611,1,No Answer,73.0,61-90,63388.26996989074,High,0,,,,0,14,2026-06-11 10:33:11,0,0,0,0,0,,,,Network Drop,Failed,,0
2337,14111d85-66ea-4d87-976c-033e7174fd08,225,6,3,2026-01-05 15:50:07,20260105,1,No Answer,80.0,61-90,42614.29125974319,High,0,,,,0,0,2026-01-05 15:50:07,0,0,0,0,0,,,,Network Drop,Failed,,0
3305,caa521e5-2041-4c02-a3e7-43fb5cf94f03,225,6,3,2026-06-29 09:10:47,20260629,2,Connected,0.0,0,0.0,Low,0,0.818221827441531,Positive,0.4377634747528689,0,23,2026-06-29 09:11:10,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
7110,fdc9e636-c3fa-4ccc-9798-f9db75b9277c,226,3,1,2026-02-02 08:45:47,20260202,1,Connected,0.0,0,0.0,Low,1,0.7771738952886365,Neutral,0.2296107231838526,0,72,2026-02-02 08:46:59,1,0,0,0,0,,,,System Error,Failed,11.0,1
2165,9ada4ccc-eb73-4b93-afa6-277854365fb4,226,5,5,2026-06-18 08:25:19,20260618,1,Connected,60.0,31-60,39119.24839613908,Medium,0,0.5617866975520293,Neutral,-0.152654087460499,0,17,2026-06-18 08:25:36,1,1,1,1,0,,,,Customer Hung Up,Completed,13.0,1
8736,c964e6d8-7b8b-4750-8275-1143869ecce6,226,7,3,2026-02-20 12:40:57,20260220,1,Connected,0.0,0,0.0,Low,0,0.9396096324911556,Positive,0.5912809375500737,0,41,2026-02-20 12:41:38,1,1,1,1,0,,,,Customer Hung Up,Completed,5.0,1
4113,7d2d484e-17da-421f-9fe8-68f63faa93e6,227,1,3,2026-02-23 13:59:49,20260223,1,Connected,54.0,31-60,62106.64417749452,Medium,1,0.8200654929859184,Neutral,0.0766868324059537,0,62,2026-02-23 14:00:51,1,1,1,1,1,16319.59,Success,16319.59,Customer Hung Up,Completed,19.0,1
4967,0fa59196-3aeb-453a-9ecc-a4e4f6c800eb,227,2,2,2026-03-04 10:44:09,20260304,1,Connected,0.0,0,0.0,Low,1,0.7432903752438904,Neutral,-0.0602328652233241,0,28,2026-03-04 10:44:37,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,12.0,1
576,dac38141-b1a1-41f6-9f81-879c47575b39,227,3,5,2026-03-11 19:24:38,20260311,1,Connected,38.0,31-60,28261.33557736312,Medium,1,0.7739470991569639,Neutral,0.1684961854225795,0,55,2026-03-11 19:25:33,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
5459,02f3884d-1ccb-4d6d-b863-475b2f29011e,227,5,3,2026-02-18 11:18:24,20260218,1,Voicemail,90.0,61-90,24400.28971461324,High,0,,,,0,4,2026-02-18 11:18:28,0,0,0,0,0,,,,Voicemail,Failed,,0
9110,bb8fdea7-4ca9-40f5-bf49-fe83c68dae94,227,5,3,2026-03-30 08:45:10,20260330,2,No Answer,0.0,0,0.0,Low,0,,,,0,7,2026-03-30 08:45:17,0,0,0,0,0,,,,Network Drop,Failed,,0
1584,d0420af9-ae86-4451-9cf8-0018d2171026,227,5,5,2026-06-27 19:56:34,20260627,3,Failed,0.0,0,0.0,Low,0,,,,0,1,2026-06-27 19:56:35,0,0,0,0,0,,,,Network Drop,Failed,,0
7743,235904d1-0c72-4689-8ac2-1298d64b4a32,227,6,3,2026-02-18 15:22:36,20260218,1,Connected,88.0,61-90,60256.37283821366,High,1,0.5294773805328212,Neutral,-0.0270226754239881,1,59,2026-02-18 15:23:35,1,0,0,0,0,,,,Transferred to Agent,Failed,2.0,1
3898,5e534247-719f-45cb-8e26-1b9b6d79d4a3,227,6,4,2026-04-19 13:29:48,20260419,2,Connected,0.0,0,0.0,Low,1,0.8192274707095004,Positive,0.4078872743239404,1,80,2026-04-19 13:31:08,1,0,0,0,0,,,,Transferred to Agent,Failed,4.0,1
1043,8815fe58-b5c6-46e1-9dfd-25317641c47c,227,7,3,2026-03-22 12:04:23,20260322,1,Connected,0.0,0,0.0,Low,1,0.6878989482066314,Neutral,0.0968561008486847,0,63,2026-03-22 12:05:26,1,1,1,1,0,,,,Customer Hung Up,Completed,14.0,1
